x coord, y coord, tag, u, v, m, rho, p, a1, a2
0.200000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.225000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.250000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.275000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.300000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.325000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.350000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.375000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.400000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.425000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.450000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.475000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.500000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.525000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.550000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.575000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.600000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.625000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.650000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.675000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.700000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.725000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.750000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.775000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.800000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.825000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.850000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.875000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.900000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.925000,0.000000,1,0.000000,0.000000,3.557845,697.313711,0.000000,0.000000,0.000000
0.950000,0.000000,1,0.000000,0.000000,3.557845,697.784245,0.000000,0.000000,0.000000
0.975000,0.000000,1,0.000000,0.000000,3.557845,689.459778,0.000000,0.000000,0.000000
1.000000,0.000000,1,0.000000,0.000000,3.557845,657.345160,0.000000,0.000000,0.000000
1.025000,0.000000,1,0.000000,0.000000,3.557845,573.496839,0.000000,0.000000,0.000000
1.050000,0.000000,1,0.000000,0.000000,3.557845,488.554727,0.000000,0.000000,0.000000
1.075000,0.000000,1,0.000000,0.000000,3.557845,454.361737,0.000000,0.000000,0.000000
1.100000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.125000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.150000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.175000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.200000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.225000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.250000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.275000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.300000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.325000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.350000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.375000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.400000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.425000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.450000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.475000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.500000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.525000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.550000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.575000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.600000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.625000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.650000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.675000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.700000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.725000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.750000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.775000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.800000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.825000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.850000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.875000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.900000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.925000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.950000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
1.975000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.000000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.025000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.050000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.075000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.100000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.125000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.150000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.175000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.200000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.225000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.250000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.275000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.300000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.325000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.350000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.375000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.400000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.425000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.450000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.475000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.500000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.525000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.550000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.575000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.600000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.625000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.650000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.675000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.700000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.725000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.750000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.775000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.800000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.825000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.850000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.875000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.900000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.925000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.950000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
2.975000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.000000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.025000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.050000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.075000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.100000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.125000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.150000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.175000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.200000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.225000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.250000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.275000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.300000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.325000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.350000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.375000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.400000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.425000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.450000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.475000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.500000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.525000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.550000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.575000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.600000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.625000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.650000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.675000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.700000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.725000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.750000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.775000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.800000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.825000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.850000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.875000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.900000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.925000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.950000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
3.975000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
4.000000,0.000000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
0.000000,0.000000,1,0.000000,0.000000,3.557845,491.129671,0.000000,0.000000,0.000000
0.000000,0.025000,1,0.000000,0.000000,3.557845,584.485307,0.000000,0.000000,0.000000
0.000000,0.050000,1,0.000000,0.000000,3.557845,676.522222,0.000000,0.000000,0.000000
0.000000,0.075000,1,0.000000,0.000000,3.557845,703.329044,0.000000,0.000000,0.000000
0.000000,0.100000,1,0.000000,0.000000,3.557845,701.871528,0.000000,0.000000,0.000000
0.000000,0.125000,1,0.000000,0.000000,3.557845,697.469038,0.000000,0.000000,0.000000
0.000000,0.150000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.175000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.200000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.225000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.250000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.275000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.300000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.325000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.350000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.375000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.400000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.425000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.450000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.475000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.500000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.525000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.550000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.575000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.600000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.625000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.650000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.675000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.700000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.725000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.750000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.775000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.800000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.825000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.850000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.875000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.900000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.925000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,0.950000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,0.975000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.025000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.050000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.075000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.100000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.125000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.150000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.175000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.200000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.225000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.250000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.275000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.300000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.325000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.350000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.375000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.400000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.425000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.450000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.475000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.500000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.525000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.550000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.575000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.600000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.625000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.650000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.675000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.700000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.725000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.750000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.775000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.800000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.825000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.850000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.875000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
0.000000,1.900000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.000000,1.925000,1,0.000000,0.000000,3.557845,697.313711,0.000000,0.000000,0.000000
0.000000,1.950000,1,0.000000,0.000000,3.557845,697.784245,0.000000,0.000000,0.000000
0.000000,1.975000,1,0.000000,0.000000,3.557845,689.459778,0.000000,0.000000,0.000000
0.000000,2.000000,1,0.000000,0.000000,3.557845,657.345160,0.000000,0.000000,0.000000
0.000000,2.025000,1,0.000000,0.000000,3.557845,573.496839,0.000000,0.000000,0.000000
0.000000,2.050000,1,0.000000,0.000000,3.557845,488.554727,0.000000,0.000000,0.000000
0.000000,2.075000,1,0.000000,0.000000,3.557845,454.361737,0.000000,0.000000,0.000000
0.000000,2.100000,1,0.000000,0.000000,3.557845,452.998893,0.000000,0.000000,0.000000
